corp_code,bsns_year,reprt_code,account_id,account_nm,bfefrmtrm_amount,bfefrmtrm_nm,currency,frmtrm_amount,frmtrm_nm,ord,sj_div,sj_nm,thstrm_amount,thstrm_nm
00367385,2023,11011,dart_AdjustmentsForLossesOnEvaluationOfFairValueFinancialAssets,당기손익-공정가치금융자산평가손실,26496520,제 38 기,KRW,381035994,제 39 기,11,CF,현금흐름표,69573480,제 40 기
00367385,2023,11011,dart_AdjustmentsForLossesOnForeignExchangeTranslations,외화환산손실,1077431,제 38 기,KRW,392282313,제 39 기,8,CF,현금흐름표,134737629,제 40 기
00367385,2023,11011,dart_AdjustmentsForWritedownsOfInventories,재고자산평가손실,121573915,제 38 기,KRW,72381232,제 39 기,17,CF,현금흐름표,112946374,제 40 기
00367385,2023,11011,dart_CapitalSurplus,자본잉여금,14916738530,제 38 기,KRW,14916738530,제 39 기,34,BS,재무상태표,14916738530,제 40 기
00367385,2023,11011,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,9950634955,제 38 기,KRW,21102965364,제 39 기,57,CF,현금흐름표,8597162772,제 40 기
00367385,2023,11011,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,21102965364,제 38 기,KRW,8597162772,제 39 기,58,CF,현금흐름표,8500071832,제 40 기
00367385,2023,11011,dart_DispositionOfTreasuryShares,자기주식의 처분,10934190016,제 38 기,KRW,,제 39 기,52,CF,현금흐름표,,제 40 기
00367385,2023,11011,dart_EquityAtBeginningOfPeriod,기초자본,13202008233,제 38 기,KRW,14916738530,제 39 기,1,SCE,자본변동표,14916738530,제 40 기
00367385,2023,11011,dart_OperatingIncomeLoss,영업이익(손실),1520258074,제 38 기,KRW,1642841832,제 39 기,4,CIS,포괄손익계산서,1214726698,제 40 기
00367385,2023,11011,dart_OtherCapitalAdjustments,자본조정,,제 38 기,KRW,-2524799100,제 39 기,35,BS,재무상태표,-2524799100,제 40 기
00367385,2023,11011,dart_OtherCurrentAssets,기타유동자산,2025601048,제 38 기,KRW,1336851053,제 39 기,10,BS,재무상태표,949277851,제 40 기
00367385,2023,11011,dart_OtherCurrentLiabilities,기타유동부채,176640290,제 38 기,KRW,199715402,제 39 기,27,BS,재무상태표,83539275,제 40 기
00367385,2023,11011,dart_OtherGains,기타수익,697562579,제 38 기,KRW,372470696,제 39 기,5,CIS,포괄손익계산서,316264712,제 40 기
00367385,2023,11011,dart_OtherLosses,기타비용,37803741,제 38 기,KRW,1183327664,제 39 기,6,CIS,포괄손익계산서,310780391,제 40 기
00367385,2023,11011,dart_ProceedsFromSalesOfCurrentFairValueFinancialAsset,당기손익-공정가치금융자산의 처분,10743396475,제 38 기,KRW,5507993921,제 39 기,38,CF,현금흐름표,,제 40 기
00367385,2023,11011,dart_ProceedsFromSalesOfOtherCurrentFinancialAssets,기타유동금융자산의 처분,,제 38 기,KRW,154366421,제 39 기,36,CF,현금흐름표,,제 40 기
00367385,2023,11011,dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets,기타비유동금융자산의 처분,2500000,제 38 기,KRW,42600000,제 39 기,44,CF,현금흐름표,129140312,제 40 기
00367385,2023,11011,dart_ProceedsFromSalesOfShortTermFinancialInstruments,금융기관예치금의 감소,17500000000,제 38 기,KRW,30900000000,제 39 기,34,CF,현금흐름표,12800000000,제 40 기
00367385,2023,11011,dart_ProceedsFromShortTermBorrowings,단기차입금의 증가,1202843890,제 38 기,KRW,1290011010,제 39 기,49,CF,현금흐름표,6873494260,제 40 기
00367385,2023,11011,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),2187407795,제 38 기,KRW,1282255570,제 39 기,1,CF,현금흐름표,1751055644,제 40 기
00367385,2023,11011,dart_PurchaseOfCurrentFairValueFinancialAsset,당기손익-공정가치금융자산의 취득,8348714353,제 38 기,KRW,1448081936,제 39 기,39,CF,현금흐름표,612994176,제 40 기
00367385,2023,11011,dart_PurchaseOfInvestmentsInSubsidiaries,종속기업에 대한 투자자산의 취득,,제 38 기,KRW,688648210,제 39 기,42,CF,현금흐름표,,제 40 기
00367385,2023,11011,dart_PurchaseOfOtherCurrentFinancialAssets,기타유동금융자산의 취득,,제 38 기,KRW,,제 39 기,37,CF,현금흐름표,500000000,제 40 기
00367385,2023,11011,dart_PurchaseOfOtherNonCurrentFinancialAssets,기타비유동금융자산의 취득,530386800,제 38 기,KRW,266565000,제 39 기,45,CF,현금흐름표,21643840,제 40 기
00367385,2023,11011,dart_PurchaseOfShortTermFinancialInstruments,금융기관예치금의 증가,14000000000,제 38 기,KRW,31200000000,제 39 기,35,CF,현금흐름표,11500000000,제 40 기
00367385,2023,11011,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,2933907417,제 38 기,KRW,963282101,제 39 기,50,CF,현금흐름표,3248609674,제 40 기
00367385,2023,11011,dart_ShortTermAccruedExpenses,미지급비용,4142253,제 38 기,KRW,8882537,제 39 기,24,BS,재무상태표,60111130,제 40 기
00367385,2023,11011,dart_ShortTermOtherPayables,미지급금,2433938493,제 38 기,KRW,1694398956,제 39 기,23,BS,재무상태표,2153623149,제 40 기
00367385,2023,11011,dart_ShortTermTradePayables,매입채무,1946561445,제 38 기,KRW,2666531288,제 39 기,21,BS,재무상태표,1075606669,제 40 기
00367385,2023,11011,dart_ShortTermTradeReceivable,매출채권,11731608829,제 38 기,KRW,10023226100,제 39 기,4,BS,재무상태표,10894727293,제 40 기
00367385,2023,11011,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,8944098075,제 38 기,KRW,8110437346,제 39 기,3,CIS,포괄손익계산서,8944963780,제 40 기
00367385,2023,11011,dart_TreasuryShareTransactions,자기주식 취득,,제 38 기,KRW,-2524799100,제 39 기,3,SCE,자본변동표,,제 40 기
00367385,2023,11011,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,재고자산의 감소(증가),-680015,제 38 기,KRW,-818602087,제 39 기,24,CF,현금흐름표,331254245,제 40 기
00367385,2023,11011,ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,매출채권의 감소(증가),-1739797955,제 38 기,KRW,1617515080,제 39 기,22,CF,현금흐름표,-1727618560,제 40 기
00367385,2023,11011,ifrs-full_AdjustmentsForIncomeTaxExpense,법인세비용,440883248,제 38 기,KRW,194895489,제 39 기,20,CF,현금흐름표,411579658,제 40 기
00367385,2023,11011,ifrs-full_AdjustmentsForIncreaseDecreaseInTradeAccountPayable,매입채무의 증가(감소),655762415,제 38 기,KRW,719621200,제 39 기,25,CF,현금흐름표,-1589803455,제 40 기
00367385,2023,11011,ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,692831102,제 38 기,KRW,1513459193,제 39 기,2,CF,현금흐름표,1305345950,제 40 기
00367385,2023,11011,ifrs-full_Assets,자산총계,80639194877,제 38 기,KRW,79513002345,제 39 기,18,BS,재무상태표,82970803237,제 40 기
00367385,2023,11011,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),282,제 38 기,KRW,154,제 39 기,14,CIS,포괄손익계산서,214,제 40 기
00367385,2023,11011,ifrs-full_CashAndCashEquivalents,현금및현금성자산,21102965364,제 38 기,KRW,8597162772,제 39 기,2,BS,재무상태표,8500071832,제 40 기
00367385,2023,11011,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,8396528468,제 38 기,KRW,-2264459218,제 39 기,48,CF,현금흐름표,2778927444,제 40 기
00367385,2023,11011,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,1234872433,제 38 기,KRW,-14232202642,제 39 기,33,CF,현금흐름표,-4368476243,제 40 기
00367385,2023,11011,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,1520929508,제 38 기,KRW,3990284278,제 39 기,0,CF,현금흐름표,1492457859,제 40 기
00367385,2023,11011,ifrs-full_ComprehensiveIncome,총포괄손익,2187407795,제 38 기,KRW,1282255570,제 39 기,12,CIS,포괄손익계산서,1751055644,제 40 기
00367385,2023,11011,ifrs-full_CostOfSales,매출원가,18499534129,제 38 기,KRW,18581873705,제 39 기,1,CIS,포괄손익계산서,18095815299,제 40 기
00367385,2023,11011,ifrs-full_CurrentAssets,유동자산,41507210246,제 38 기,KRW,30566644503,제 39 기,1,BS,재무상태표,31335578602,제 40 기
00367385,2023,11011,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치금융자산,,제 38 기,KRW,,제 39 기,6,BS,재무상태표,493978009,제 40 기
00367385,2023,11011,ifrs-full_CurrentLeaseLiabilities,유동리스부채,51951058,제 38 기,KRW,70725479,제 39 기,26,BS,재무상태표,72493121,제 40 기
00367385,2023,11011,ifrs-full_CurrentLiabilities,유동부채,8441375930,제 38 기,KRW,8473277451,제 39 기,20,BS,재무상태표,11158649578,제 40 기
00367385,2023,11011,ifrs-full_CurrentTaxLiabilities,당기법인세부채,822167840,제 38 기,KRW,108386659,제 39 기,25,BS,재무상태표,302491850,제 40 기
00367385,2023,11011,ifrs-full_DeferredTaxLiabilities,이연법인세부채,676511269,제 38 기,KRW,665077158,제 39 기,29,BS,재무상태표,526752276,제 40 기
00367385,2023,11011,ifrs-full_DividendsPaid,배당금지급,762000000,제 38 기,KRW,,제 39 기,5,SCE,자본변동표,819000000,제 40 기
00367385,2023,11011,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,762000000,제 38 기,KRW,,제 39 기,54,CF,현금흐름표,819000000,제 40 기
00367385,2023,11011,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금수취(영업),825000,제 38 기,KRW,1210000,제 39 기,31,CF,현금흐름표,18199360,제 40 기
00367385,2023,11011,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,,제 38 기,KRW,574990,제 39 기,55,CF,현금흐름표,,제 40 기
00367385,2023,11011,ifrs-full_Equity,자본총계,71449196529,제 38 기,KRW,70206652999,제 39 기,37,BS,재무상태표,71138708643,제 40 기
00367385,2023,11011,ifrs-full_EquityAndLiabilities,자본과부채총계,80639194877,제 38 기,KRW,79513002345,제 39 기,38,BS,재무상태표,82970803237,제 40 기
00367385,2023,11011,ifrs-full_FinanceCosts,금융비용,81848315,제 38 기,KRW,64827767,제 39 기,8,CIS,포괄손익계산서,350396340,제 40 기
00367385,2023,11011,ifrs-full_FinanceIncome,금융수익,530122446,제 38 기,KRW,709993962,제 39 기,7,CIS,포괄손익계산서,1292820623,제 40 기
00367385,2023,11011,ifrs-full_GrossProfit,매출총이익,10464356149,제 38 기,KRW,9753279178,제 39 기,2,CIS,포괄손익계산서,10159690478,제 40 기
00367385,2023,11011,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,440883248,제 38 기,KRW,194895489,제 39 기,10,CIS,포괄손익계산서,411579658,제 40 기
00367385,2023,11011,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부(환급),494747450,제 38 기,KRW,920110781,제 39 기,32,CF,현금흐름표,355799349,제 40 기
00367385,2023,11011,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),11152330409,제 38 기,KRW,-12505802592,제 39 기,56,CF,현금흐름표,-97090940,제 40 기
00367385,2023,11011,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,9864319,제 38 기,KRW,8491848,제 39 기,17,BS,재무상태표,7547157,제 40 기
00367385,2023,11011,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급(영업),83301233,제 38 기,KRW,55218473,제 39 기,30,CF,현금흐름표,291744960,제 40 기
00367385,2023,11011,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취(영업),251223539,제 38 기,KRW,677869006,제 39 기,29,CF,현금흐름표,1320947716,제 40 기
00367385,2023,11011,ifrs-full_Inventories,재고자산,5453638845,제 38 기,KRW,6199859700,제 39 기,9,BS,재무상태표,5755659081,제 40 기
00367385,2023,11011,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,종속기업및관계기업투자,2845835795,제 38 기,KRW,3534484005,제 39 기,12,BS,재무상태표,3534484005,제 40 기
00367385,2023,11011,ifrs-full_IssuedCapital,자본금,4245000000,제 38 기,KRW,4245000000,제 39 기,33,BS,재무상태표,4245000000,제 40 기
00367385,2023,11011,ifrs-full_Liabilities,부채총계,9189998348,제 38 기,KRW,9306349346,제 39 기,31,BS,재무상태표,11832094594,제 40 기
00367385,2023,11011,ifrs-full_NoncurrentAssets,비유동자산,39131984631,제 38 기,KRW,48946357842,제 39 기,11,BS,재무상태표,51635224635,제 40 기
00367385,2023,11011,ifrs-full_NoncurrentFinancialAssetsAtAmortisedCost,상각후원가 금융자산,5021922534,제 38 기,KRW,18877192351,제 39 기,13,BS,재무상태표,22160175600,제 40 기
00367385,2023,11011,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,72111149,제 38 기,KRW,167994737,제 39 기,30,BS,재무상태표,146692740,제 40 기
00367385,2023,11011,ifrs-full_NoncurrentLiabilities,비유동부채,748622418,제 38 기,KRW,833071895,제 39 기,28,BS,재무상태표,673445016,제 40 기
00367385,2023,11011,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,154366421,제 38 기,KRW,,제 39 기,8,BS,재무상태표,115000000,제 40 기
00367385,2023,11011,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,5793048409,제 38 기,KRW,342321310,제 39 기,15,BS,재무상태표,119824838,제 40 기
00367385,2023,11011,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,44598021,제 38 기,KRW,66389027,제 39 기,51,CF,현금흐름표,26957142,제 40 기
00367385,2023,11011,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,814342000,제 38 기,KRW,91272731,제 39 기,46,CF,현금흐름표,22636364,제 40 기
00367385,2023,11011,ifrs-full_ProfitLoss,당기순이익(손실),2187407795,제 38 기,KRW,1282255570,제 39 기,11,CIS,포괄손익계산서,1751055644,제 40 기
00367385,2023,11011,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),2628291043,제 38 기,KRW,1477151059,제 39 기,9,CIS,포괄손익계산서,2162635302,제 40 기
00367385,2023,11011,ifrs-full_PropertyPlantAndEquipment,유형자산,22400231879,제 38 기,KRW,22204990445,제 39 기,16,BS,재무상태표,21755194335,제 40 기
00367385,2023,11011,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,440240,제 38 기,KRW,,제 39 기,43,CF,현금흐름표,,제 40 기
00367385,2023,11011,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,398452700,제 38 기,KRW,430543677,제 39 기,47,CF,현금흐름표,357048100,제 40 기
00367385,2023,11011,ifrs-full_RetainedEarnings,이익잉여금(결손금),52287457999,제 38 기,KRW,53569713569,제 39 기,36,BS,재무상태표,54501769213,제 40 기
00367385,2023,11011,ifrs-full_Revenue,매출액,28963890278,제 38 기,KRW,28335152883,제 39 기,0,CIS,포괄손익계산서,28255505777,제 40 기
00367385,2023,11011,ifrs-full_ShorttermBorrowings,단기차입금,3005974551,제 38 기,KRW,3724637130,제 39 기,22,BS,재무상태표,7410784384,제 40 기
00378363,2023,11011,-표준계정코드 미사용-,기타채무,,제 31 기,KRW,,제 32 기,32,BS,재무상태표,149962667,제 33 기
00378363,2023,11011,dart_AdjustmentsForAmortisationExpense,무형자산상각비,195950535,제 31 기,KRW,165813143,제 32 기,5,CF,현금흐름표,158181958,제 33 기
00378363,2023,11011,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로 인한 자산부채의 변동,201341243,제 31 기,KRW,1928139832,제 32 기,24,CF,현금흐름표,-1944081894,제 33 기
00378363,2023,11011,dart_AdjustmentsForBadDebtExpenses,대손상각비,-91836039,제 31 기,KRW,16715934,제 32 기,4,CF,현금흐름표,-92282273,제 33 기
00378363,2023,11011,dart_AdjustmentsForDecreaseIncreaseInFinanceLeaseReceivable,리스채권의 감소(증가),,제 31 기,KRW,,제 32 기,27,CF,현금흐름표,-661600000,제 33 기
00378363,2023,11011,dart_AdjustmentsForDecreaseIncreaseInOtherCurrentAssets,기타유동자산의 감소(증가),-840168971,제 31 기,KRW,714791521,제 32 기,30,CF,현금흐름표,-25613727,제 33 기
00378363,2023,11011,dart_AdjustmentsForDecreaseincreaseInTradeAndOtherReceivables,기타채권의 감소(증가),-80232896,제 31 기,KRW,46172884,제 32 기,26,CF,현금흐름표,-58539142,제 33 기
00378363,2023,11011,dart_AdjustmentsForDepreciationExpense,감가상각비,1713849974,제 31 기,KRW,1954834575,제 32 기,3,CF,현금흐름표,2046571233,제 33 기
00378363,2023,11011,dart_AdjustmentsForGainOnDispositionOfTangibleAssets,유형자산처분이익,4925200,제 31 기,KRW,3459640,제 32 기,11,CF,현금흐름표,71338334,제 33 기
00378363,2023,11011,dart_AdjustmentsForGainOnForeignExchangeTranslations,외화환산이익,3480899,제 31 기,KRW,100467272,제 32 기,8,CF,현금흐름표,10569545,제 33 기
00378363,2023,11011,dart_AdjustmentsForGainsOnDisposalsOfFinancialAssets,당기손익공정가치금융자산처분이익,1042701691,제 31 기,KRW,29642118,제 32 기,15,CF,현금흐름표,,제 33 기
00378363,2023,11011,dart_AdjustmentsForGainsOnDisposalsOfInvestmentsInAssociates,관계기업투자주식처분이익,,제 31 기,KRW,,제 32 기,12,CF,현금흐름표,309080115,제 33 기
00378363,2023,11011,dart_AdjustmentsForGainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산처분이익,1872402936,제 31 기,KRW,,제 32 기,14,CF,현금흐름표,,제 33 기
00378363,2023,11011,dart_AdjustmentsForImpairmentLossesOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산손상차손,44778206,제 31 기,KRW,82692000,제 32 기,10,CF,현금흐름표,,제 33 기
00378363,2023,11011,dart_AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities,기타유동부채의 증가(감소),-8397704,제 31 기,KRW,8635123418,제 32 기,33,CF,현금흐름표,-5368988304,제 33 기
00378363,2023,11011,dart_AdjustmentsForIncreasedecreaseInOtherProvisions,기타충당부채의 증가(감소),300825239,제 31 기,KRW,-137867634,제 32 기,34,CF,현금흐름표,-162957605,제 33 기
00378363,2023,11011,dart_AdjustmentsForIncreasedecreaseInTradeAndOtherPayables,기타채무의 증가(감소),88289083,제 31 기,KRW,-40128351,제 32 기,32,CF,현금흐름표,-31348239,제 33 기
00378363,2023,11011,dart_AdjustmentsForInterestExpenses,이자비용,455470086,제 31 기,KRW,230408751,제 32 기,7,CF,현금흐름표,376290862,제 33 기
00378363,2023,11011,dart_AdjustmentsForInterestIncome,이자수익,9500312,제 31 기,KRW,13210780,제 32 기,6,CF,현금흐름표,207375914,제 33 기
00378363,2023,11011,dart_AdjustmentsForLossesOnEvaluationOfFairValueFinancialAssets,당기손익공정가치금융자산평가손실,32376400,제 31 기,KRW,,제 32 기,17,CF,현금흐름표,599464127,제 33 기
00378363,2023,11011,dart_AdjustmentsForLossesOnForeignExchangeTranslations,외화환산손실,41311957,제 31 기,KRW,40393921,제 32 기,9,CF,현금흐름표,5294801,제 33 기
00378363,2023,11011,dart_AdjustmentsForMiscellaneousIncome,잡이익,,제 31 기,KRW,,제 32 기,22,CF,현금흐름표,1017981,제 33 기
00378363,2023,11011,dart_AdjustmentsForMiscellaneousLosses,잡손실,14122001,제 31 기,KRW,,제 32 기,21,CF,현금흐름표,,제 33 기
00378363,2023,11011,dart_AdjustmentsForOtherBadDebtExpenses,기타의 대손상각비,1453103,제 31 기,KRW,200426897,제 32 기,18,CF,현금흐름표,,제 33 기
00378363,2023,11011,dart_AdjustmentsForProvisionForSeveranceIndemnities,퇴직급여,,제 31 기,KRW,31262689,제 32 기,20,CF,현금흐름표,-89870955,제 33 기
00378363,2023,11011,dart_AdjustmentsForShareBasedPayment,주식보상비용(환입),,제 31 기,KRW,35111505,제 32 기,19,CF,현금흐름표,119242981,제 33 기
00378363,2023,11011,dart_CapitalSurplus,기타불입자본,45045423511,제 31 기,KRW,45903655281,제 32 기,40,BS,재무상태표,51309160731,제 33 기
00378363,2023,11011,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,5391980645,제 31 기,KRW,5202901349,제 32 기,63,CF,현금흐름표,6306392463,제 33 기
00378363,2023,11011,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말의 현금및현금성자산,5202901349,제 31 기,KRW,6306392463,제 32 기,64,CF,현금흐름표,4794645914,제 33 기
00378363,2023,11011,dart_CurrentFinanceLeaseReceivables,리스채권,,제 31 기,KRW,,제 32 기,10,BS,재무상태표,165400000,제 33 기
00378363,2023,11011,dart_CurrentFinancialAssetDesignationAsAtFairValueThroughProfitOrLoss,당기손익인식지정금융자산,,제 31 기,KRW,2003749511,제 32 기,6,BS,재무상태표,5012308907,제 33 기
00378363,2023,11011,dart_CurrentPortionOfConvertibleBonds,전환사채,1060674990,제 31 기,KRW,,제 32 기,27,BS,재무상태표,,제 33 기
00378363,2023,11011,dart_CurrentProvisionsForConstructionWarranties,충당부채,660649205,제 31 기,KRW,522781571,제 32 기,29,BS,재무상태표,359823966,제 33 기
00378363,2023,11011,dart_DecreaseInGuaranteeDeposits,임차보증금의 감소,105446000,제 31 기,KRW,36580000,제 32 기,44,CF,현금흐름표,50000000,제 33 기
00378363,2023,11011,dart_DecreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 감소,48000000,제 31 기,KRW,,제 32 기,59,CF,현금흐름표,,제 33 기
00378363,2023,11011,dart_EquityAtBeginningOfPeriod,기초자본,32382338493,제 31 기,KRW,34906851552,제 32 기,1,SCE,자본변동표,36544764977,제 33 기
00378363,2023,11011,dart_IncreaseInGuaranteeDeposits,임차보증금의 증가,59570000,제 31 기,KRW,268120000,제 32 기,48,CF,현금흐름표,87047900,제 33 기
00378363,2023,11011,dart_LongTermBorrowingsGross,장기차입금,2000000000,제 31 기,KRW,2000000000,제 32 기,34,BS,재무상태표,1900000000,제 33 기
00378363,2023,11011,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,968231621,제 31 기,KRW,968231621,제 32 기,14,BS,재무상태표,,제 33 기
00378363,2023,11011,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기성매출채권및기타채권,378706507,제 31 기,KRW,408505429,제 32 기,12,BS,재무상태표,472839442,제 33 기
00378363,2023,11011,dart_NoncurrentFinanceLeaseReceivable,리스채권,,제 31 기,KRW,,제 32 기,13,BS,재무상태표,496200000,제 33 기
00378363,2023,11011,dart_OperatingIncomeLoss,영업이익,-1419946008,제 31 기,KRW,1153521366,제 32 기,6,CIS,포괄손익계산서,2105054604,제 33 기
00378363,2023,11011,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익(세후기타포괄손익),,제 31 기,KRW,,제 32 기,16,CIS,포괄손익계산서,-342395323,제 33 기
00378363,2023,11011,dart_OtherCurrentAssets,기타유동자산,891857617,제 31 기,KRW,177066096,제 32 기,8,BS,재무상태표,202679823,제 33 기
00378363,2023,11011,dart_OtherCurrentLiabilities,기타유동부채,1992847313,제 31 기,KRW,10444452483,제 32 기,30,BS,재무상태표,5549435249,제 33 기
00378363,2023,11011,dart_OtherGains,기타영업외이익,3294858839,제 31 기,KRW,887669659,제 32 기,9,CIS,포괄손익계산서,815762757,제 33 기
00378363,2023,11011,dart_OtherLosses,기타영업외비용,633238989,제 31 기,KRW,1281866124,제 32 기,10,CIS,포괄손익계산서,653999812,제 33 기
00378363,2023,11011,dart_PostemploymentBenefitObligations,급여부채,,제 31 기,KRW,31262689,제 32 기,33,BS,재무상태표,283787057,제 33 기
00378363,2023,11011,dart_ProceedsFromLongTermBorrowings,장기차입금의 증가,2000000000,제 31 기,KRW,,제 32 기,57,CF,현금흐름표,,제 33 기
00378363,2023,11011,dart_ProceedsFromSalesOfFairValueFinancialAsset,당기손익공정가치금융자산의 감소,1274853486,제 31 기,KRW,7461792698,제 32 기,42,CF,현금흐름표,7638710000,제 33 기
00378363,2023,11011,dart_ProceedsFromSalesOfLongTermFinancialInstruments,장기금융상품의 감소,,제 31 기,KRW,,제 32 기,39,CF,현금흐름표,968231621,제 33 기
00378363,2023,11011,dart_ProceedsFromSalesOfLongTermLoansAndReceivables,장기대여금의 감소,29162928,제 31 기,KRW,1741078,제 32 기,40,CF,현금흐름표,3513887,제 33 기
00378363,2023,11011,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정비유동자산의 처분,5085000000,제 31 기,KRW,970000000,제 32 기,45,CF,현금흐름표,300000000,제 33 기
00378363,2023,11011,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 감소,62342000,제 31 기,KRW,,제 32 기,41,CF,현금흐름표,,제 33 기
00378363,2023,11011,dart_ProceedsFromShortTermBorrowings,단기차입금의 차입,6078930800,제 31 기,KRW,1800000000,제 32 기,55,CF,현금흐름표,1030000,제 33 기
00378363,2023,11011,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),754466608,제 31 기,KRW,482195155,제 32 기,1,CF,현금흐름표,2097902601,제 33 기
00378363,2023,11011,dart_PurchaseOfFairValueFinancialAsset,당기손익공정가치금융자산의 증가,698000000,제 31 기,KRW,9051752712,제 32 기,49,CF,현금흐름표,11438710000,제 33 기
00378363,2023,11011,dart_PurchaseOfInvestmentsInSubsidiaries,종속기업및관계기업투자주식의 증가,712330145,제 31 기,KRW,,제 32 기,50,CF,현금흐름표,5544269855,제 33 기
00378363,2023,11011,dart_PurchaseOfLongTermLoansAndReceivables,장기대여금의 증가,,제 31 기,KRW,,제 32 기,47,CF,현금흐름표,30800000,제 33 기
00378363,2023,11011,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,1540000000,제 31 기,KRW,960000000,제 32 기,58,CF,현금흐름표,,제 33 기
00378363,2023,11011,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,5867930800,제 31 기,KRW,1000000000,제 32 기,56,CF,현금흐름표,1030000,제 33 기
00378363,2023,11011,dart_ShortTermPrepaidConstructionCosts,선급공사원가,2039954191,제 31 기,KRW,7538069295,제 32 기,5,BS,재무상태표,7466741160,제 33 기
00378363,2023,11011,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,2462288312,제 31 기,KRW,2460085164,제 32 기,3,CIS,포괄손익계산서,2525721572,제 33 기
00378363,2023,11011,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,재고자산의 감소(증가),837466400,제 31 기,KRW,-1262800294,제 32 기,28,CF,현금흐름표,1176431047,제 33 기
00378363,2023,11011,ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,매출채권의 감소(증가),-606741010,제 31 기,KRW,-2597356038,제 32 기,25,CF,현금흐름표,4133021359,제 33 기
00378363,2023,11011,ifrs-full_AdjustmentsForIncomeTaxExpense,법인세비용,41237460,제 31 기,KRW,59931775,제 32 기,23,CF,현금흐름표,,제 33 기
00378363,2023,11011,ifrs-full_AdjustmentsForIncreaseDecreaseInTradeAccountPayable,매입채무의 증가(감소),268681729,제 31 기,KRW,2068319430,제 32 기,31,CF,현금흐름표,-1015815418,제 33 기
00378363,2023,11011,ifrs-full_AdjustmentsForReconcileProfitLoss,가감,-435462188,제 31 기,KRW,3251270085,제 32 기,2,CF,현금흐름표,2508524566,제 33 기
