,status,message,corp_code,corp_name,corp_name_eng,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
1753,000,정상,00577380,(주)신진에스엠,"SINJIN SM CO.,LTD.",신진에스엠,138070,"김은식, 김은주(각자대표)",K,1348110061937,1248186623,전라북도 장수군  장계면 장무로 352-73 (주)신진에스엠장수공장,www.sinjin-sm.co.kr,,031-369-7400,031-369-3051,259,20010718,12
1754,000,정상,00102140,경인전자(주),"KYUNGIN ELECTRONICS CO.,LTD",경인전자,009140,김성은,Y,1101110150229,1198102373,"서울특별시 금천구  가산디지털2로 184 1411호(가산동,벽산/경인디지털밸리2)",www.kie.co.kr,,02-2113-2000,02-851-5477,2629,19730806,12
1755,000,정상,00435969,(주)인피니트헬스케어,"INFINITT Healthcare Co., Ltd.",인피니트헬스케어,071200,"홍기태,김동욱",K,1101112683179,1208646702,서울특별시 구로구  디지털로34길 27 대륭포스트타워3차 12층,infinitt.com,,02-2194-1600,02-2194-1699,582,20021230,12
1756,000,정상,00292434,(주)인트론바이오테크놀로지,"iNtRON Biotechnology, Inc.",인트론바이오,048530,"윤성준, 윤경원(각자대표)",K,1101111636004,2158174710,경기도 성남시 중원구  사기막골로 137 중앙인더스피아 5차 701~704호,www.intron.co.kr/,,031-739-5678,031-739-5353,21102,19990118,12
1757,000,정상,00670340,씨에스윈드(주),CS Wind Corporation,씨에스윈드,112610,"김성권, 김승범",Y,1101113509887,2128176626,서울특별시 강남구 언주로 723 -,www.cswind.com,,02-6480-1800,0419011999,2511,20060816,12
1758,000,정상,00171867,(주)에스씨디,"SCD CO.,LTD.",에스씨디,042110,오길호,K,1345110005858,1358102166,경기도 용인시 처인구  남사면 형제로17번길 21,www.sscd.co.kr,,031 -329 -5555,031 -333 -3374,28519,19870415,12
1759,000,정상,00131018,(주)서울제약,"SEOUL PHARMA CO.,LTD",서울제약,018680,"윤동현, 신봉환 (각자대표)",K,1301110008721,1338130405,충청북도 청주시 흥덕구 오송읍 오송생명6로 124-31 서울제약 오송공장,www.seoulpharma.com,,02-3470-2300,02  -597-1925,21210,19851223,12
1760,000,정상,00258102,(주)지엔코,"Great New wave Coming Co., Ltd.",지엔코,065060,김석주 장지혁 (각자대표이사),K,1101111421257,2208145177,서울특별시 송파구  동남로4길 41 지엔코빌딩,"www.gnco.co.kr,www.thursdayisland.com",,02-2185-8500,02-539-2220,141,19970531,12
1761,000,정상,00230425,(주)나노엔텍,"NanoenTek,Inc.",나노엔텍,039860,정찬일,K,1101110550502,2298108112,서울특별시 구로구  디지털로26길 5 에이스하이엔드타워1차 1210호,www.nanoentek.com,,02-6220-7728,0262207721,27199,19871118,12
1762,000,정상,00287788,(주)정상제이엘에스,"JLS CO.,LTD.",정상제이엘에스,040420,박정흠,K,1243110039762,1308142974,서울특별시 강남구  영동대로 229,www.gojls.com,,02-3413-9100,02-563-1757,8550,19930731,12
1763,000,정상,00173795,(주)신흥,"SHINHUNG CO.,LTD",신흥,004080,이용익,Y,1101110047864,1148143063,서울특별시 중구 청파로 450  (중림동) 신흥빌딩 8층 재경팀,www.shinhung.co.kr,,02-6366-2000,02-6366-2107,4659,19641113,12
1764,000,정상,00307897,신한카드(주),"Shinhan Card Co.,Ltd",신한카드,032710,문동권,E,1101110412926,2028148079,"서울특별시 중구 을지로 100 (을지로2가, 파인애비뉴) A동",www.shinhancard.com,,02-1544-7000,02-6950-1542,64913,19851217,12
1765,000,정상,00159209,한국전력기술(주),"KEPCO Engineering & Construction Company, Inc",한전기술,052690,김성암,Y,1101110186307,1208101490,경상북도 김천시 혁신로 269 (율곡동),www.kepco-enc.com,,054-421-3114,031-289-4419,72129,19751001,12
1766,000,정상,01117246,(주)이엠비,"EMB CO.,LTD.",EMB,278990,홍지태,N,1341110364153,1238639097,경기도 안양시 만안구 전파로 24번길 934층,www.fineemtech.co.kr,,031-463-8983,031-463-8988,281,20130704,12
1767,000,정상,01047840,미스터블루(주),Mr. Blue Corporation,미스터블루,207760,조승진,K,1101115535038,1078830967,서울특별시 강서구 양천로 570 17~19 층,www.mrbluecorp.com/,http://www.mrblue.com,02-337-0610,02-337-0610,63991,20141010,12
1768,000,정상,01246742,(주)테크트랜스,"Tech Trans co., Ltd",테크트랜스,258050,유재인,N,1748110058069,5158141685,경상북도 경산시 원효로 343(주) 테크트랜스,www.techtrans.co.kr,,053-815-8830,053-815-8839,25923,20110425,12
1769,000,정상,01419135,(주)이노진,"INNOGENE Co., Ltd.",이노진,344860,이광훈,K,1101113301944,1068638550,"서울특별시 구로구 디지털로33길 28, 301호",www.innogene.com/,,02-2108-2294,02-2108-2298,20423,20050907,12
1770,000,정상,00587457,갤럭시아머니트리(주),"GalaxiaMoneytree Co.,Ltd.",갤럭시아머니트리,094480,신동훈,K,1101111081928,1208160844,서울시 강남구 수서동 715번지 수서오피스 빌딩 12층,www.galaxiamoneytree.co.kr,https://galaxiamoneytree.irpage.co.kr/#/main,070-4193-4023,02-512-1759,58221,19941005,12
1771,000,정상,00760971,주식회사 크래프톤,"KRAFTON, Inc.",크래프톤,259960,김창한,Y,1101113645772,2208745316,서울특별시 강남구 테헤란로 231,www.krafton.com,www.krafton.com,02-6250-0807,,5821,20070326,12
1772,000,정상,00126256,삼성생명보험(주),"Samsung Life Insurance co., Ltd",삼성생명,032830,전영묵,Y,1101110005953,1048126688,서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사,www.samsunglife.com,,02-751-8157,02-751-8100,65110,19570404,12
1773,000,정상,00666204,제너셈(주),Genesem Inc.,제너셈,217190,한복우,K,1246110236750,1218140894,인천광역시 연수구 송도과학로84번길 24 제너셈 사옥,www.genesem.com,,032-810-8400,0328108401,29271,20001121,12
1774,000,정상,00124276,(주)부-스타,"BOOSTER CO., LTD.",부스타,008470,유승협,K,1243110002628,1308102064,충청북도 진천군  이월면 고등2길 18 (주)부스타보일러,www.booster.co.kr,,043-536-9107,02-3661-0549,25130,19730126,12
1775,000,정상,00328191,(주)케이에스피,"KSPCO.,LTD",케이에스피,073010,이범호,K,1801110328550,6068127539,부산광역시 강서구  녹산산단381로86번길 43,www.kspvalve.com,,(051)831-6270,051-831-6273,29111,20000628,12
1776,000,정상,00155151,피에이치에이(주),"PHA Co., Ltd.",피에이치에이,043370,허승현,K,1701110021006,5038106628,대구 달서구 대천동 1032번지,www.phauto.co.kr,,(053)350-6311,053-350-6329,303,19850411,12
1777,000,정상,00143527,(주)경동인베스트,"KYUNGDONG INVEST CO., LTD.",경동인베스트,012320,정승진,Y,1812110000906,6208100410,경기도 성남시 분당구 수내로46번길 4 경동빌딩 -,www.kdinvest.co.kr,,031-738-5557,031-738-5559,649,19770615,12
1778,000,정상,00148470,제일전기공업(주),"CHEIL ELECTRIC CO., LTD.",제일전기공업,199820,강동욱,K,1801110037887,6038103203,부산광역시 사하구 을숙도대로 555,www.cheilelec.com,,051-205-9111,051-202-9111,28123,19800822,12
1779,000,정상,00611286,(주)블루탑,"BLUETOP CO.,LTD.",블루탑,191600,김상봉,N,1246110281820,1218151839,인천광역시 남동구 남동서로269번길 4,www.e-tkc.com,,032-818-6440,032-818-6440,2622,20020326,12
1780,000,정상,00138446,(주)아가방앤컴퍼니,AGABANG&COMPANY,아가방컴퍼니,013990,신상국,K,1101110250855,2208101830,서울특별시 강남구 테헤란로 207 아가방빌딩,www.agabang.com,,02-527-1300,02-553-5365,46414,19790402,12
1781,000,정상,00296263,와이더블유 주식회사,YW COMPANY LIMITED,YW,051390,우병일,K,1311110021699,1298117121,"경기도 성남시 분당구  야탑남로 280 801(야탑동,분당테크노파크씨동)",www.ywtc.com,,(031)703-7118,031-703-6966,468,19960726,12
1782,000,정상,00269612,(주)파워로직스,POWER LOGICS,파워로직스,047310,장동훈,K,1101111459191,1058189099,충청북도 청원군  옥산면 과학산업4로 163,www.powerlogics.co.kr,,043-219-5600,043-215-7022,2812,19970903,12
1783,000,정상,00111218,KD(주),KD Corporation,KD,044180,안태일,K,1201110012914,1398104128,경기도 안산시 단원구 광덕서로 102 406-3호,kdcon.co.kr,,070-5138-4366,02-6952-2187,411,19740806,12
1784,000,정상,00495086,(주)픽셀플러스,"Pixelplus. Co., Ltd.",픽셀플러스,087600,이서규,K,1601110096473,3148132491,"경기도 수원시 영통구 광교로 105(이의동, 경기알앤디비센터6층)",www.pixelplus.com,,031-888-5300,031-888-5399,2629,20000412,12
1785,000,정상,00479787,(주)인텍플러스,"INTEKPLUS CO., LTD",인텍플러스,064290,이상윤,K,1101111204637,1058174771,대전광역시 유성구  테크노2로 263 (주)인텍플러스,www.intekplus.com,www.intekplus.com,042-930-9900,042-930-9999,292,19951013,12
1786,000,정상,00258801,(주)카카오,Kakao Corp.,카카오,035720,홍은택  대표이사,Y,1101111129497,1208147521,제주특별자치도 제주시 첨단로 242,www.kakaocorp.com,https://www.kakaocorp.com/ir/main,02-6718-1082,02-6718-3647,63120,19950216,12
1787,000,정상,00876643,(주)엔피디,"NPD CO.,LTD.",엔피디,198080,강명구,K,1101114275958,2118839044,경기도 안산시 단원구 시화벤처로 515,www.newportdisplay.co.kr,,031-497-8112,031-497-8113,26224,20100202,12
1788,000,정상,00350482,성우테크론(주),SUNGWOO TECHRON COMPANY,성우테크론,045300,박찬홍,K,1942110025941,6098129822,경남 창원시 성산구 성주동 24-6,www.swmv.co.kr,,055-279-8420,055)297-6510,2629,19970401,12
1789,000,정상,00256715,(주)국순당,"KOOK SOON DANG CO.,LTD",국순당,043650,배상민,K,2013110001155,1248114925,강원도 횡성군 둔내면 강변로 975,www.ksdb.co.kr,,02  -5138-500,02  -402 -5210,11111,19830205,12
1790,000,정상,00219097,(주)비지에프,"BGF CO., LTD.",BGF,027410,홍정국,Y,1101111105215,1208144752,서울특별시 강남구 테헤란로 405,www.bgf.co.kr,,1577-3663,02-7081398,64992,19941201,12
1791,000,정상,00799177,(주)삼기,SAMKEE CORP.,삼기,122350,"김치환, 이동원(각자대표이사)",K,1101114249458,1068669145,경기도 평택시 포승읍 도곡리 1217,www.samkee.com,,031-680-0826,031-682-0808,303,20091224,12
1792,000,정상,00127936,(주)삼일기업공사,"SAMIL ENTERPRISE CO., LTD.",삼일기업공사,002290,박종웅,K,1101110012825,2208128542,서울특별시 강남구  언주로 329,www.samilenter.com,,02  -564 -3131,02  -564 -3139,411,19580205,12
1793,000,정상,00154055,태원물산(주),"TAEWONMULSAN CO.,LTD",태원물산,001420,남기영,Y,1101110086771,1208165136,서울특별시 강남구 테헤란로86길 14 (대치동),www.twms.co.kr,,02-555-4301,02-555-4650,303,19550111,12
1794,000,정상,01091054,(주)쎄노텍,"CENOTEC Co., Ltd",쎄노텍,222420,"이승호, 허명구 (각자)",K,1101115733509,6768600117,"경상남도 함안군 가야읍 함마대로 1256-40 사내리 1257, 1256",www.cenotec.com,,055-584-9183,055-584-9187,23993,20150527,12
1795,000,정상,00447928,(주)네오티스,"NEOTECHNICALSYSTEMCO.,LTD",네오티스,085910,권상훈,K,1346110015095,1258134040,경기도 안성시  죽산면 용대길 38-9,www.neotis.co.kr,,031-671-0170,031-671-3170,303,20000818,12
1796,000,정상,00103130,(주)플레이그램,"Playgram Co., Ltd.",플레이그램,009810,김재욱,Y,1101110286412,1068130984,서울시 강남구 삼성로648 4층 삼성동,nk-ms.com,,02-2156-5378,02-6670-0870,467,19740417,12
1797,000,정상,00428251,(주)현대백화점,"HYUNDAI DEPARTMENT STORE CO.,LTD",현대백화점,069960,"정지선, 장호진, 김형종 (각자대표)",Y,1101112644725,2118721455,서울특별시 강남구 테헤란로98길 12 -,home.e-hyundai.com,,02-549-2233,02-3416-5240,47111,20021101,12
1798,000,정상,00927558,(주)유바이오로직스,"EuBiologics Co., Ltd.",유바이오로직스,206650,백영옥,K,1101114294122,2118840314,서울특별시 강남구 도산대로 207 성도빌딩 8층,www.eubiologics.com,,02-572-6675,0507-891-2537,212,20100310,12
1799,000,정상,00144164,SK가스(주),SK GAS LTD,SK가스,018670,윤병석,Y,1101110413247,1168112528,경기도 성남시 분당구 판교로 332 ECO Hub,www.skgas.co.kr/,,02-6200-8114,02-6200-8118,46713,19851220,12
1800,000,정상,01214743,(주)더네이쳐홀딩스,"THE NATURE HOLDINGS CO., LTD",더네이쳐홀딩스,298540,박영준,K,1101112958259,1068626388,서울특별시 용산구 새창로44길 10 -,www.thenatureholdings.co.kr,,1588-2906,02-3274-0805,144,20040220,12
1801,000,정상,00159564,한국주강(주),"HANKOOK STEEL CO.,LTD",한국주강,025890,하만규,Y,1943110000537,6088105400,경상남도 함안군 법수면 장백로 585 -,www.hascokorea.co.kr,,055-585-7251,055-585-7254,292,19870826,12
1802,000,정상,00759294,(주)와이솔,"WiSoL Co.,LTD.",와이솔,122990,김지호,K,1358110154111,1358198089,경기도 오산시 가장로 531-7(가장동),www.wisol.co.kr,,070-7837-6240,031-378-6340,2629,20080624,12
1803,000,정상,00112165,(주)디아이씨,DAE-IL Corporation,디아이씨,092200,김정렬,Y,1801110025147,6208110295,울산광역시 울주군  두동면 봉계농공길 8,dicorp.co.kr,,052-255-0500,052-262-6344,303,19760803,12
1804,000,정상,00149804,(주)대유에이텍,"DAYOU AUTOMOTIVE SEAT TECHNOLOGY CO., LTD",대유에이텍,002880,권의경,Y,1115110000136,1278100094,광주광역시 광산구  소촌로123번길 40-12,www.dayouat.co.kr,,062-940-8672,062-943-8631,303,19600116,12
1805,000,정상,00764807,(주)골프존데카,GolfzonDeca Inc.,골프존데카,183410,정주명,N,1101112911992,2148745311,"경기도 성남시 분당구 판교로 253C동 303호 (삼평동, 판교이노밸리)",www.golfbuddy.kr,,1644-8481,031-629-7393,27211,20031210,12
1806,000,정상,00340917,(주)동원F&B,"DONGWON F & B CO.,LTD",동원F&B,049770,김성용,Y,1101112101816,2148668729,서울특별시 서초구  마방로 68 (양재동) 동원산업빌딩,www.dongwonfnb.com,,02-589-3000-1,02-589-3400,107,20001101,12
1807,000,정상,00346610,이노시스(주),"Innosys Co., Ltd.",이노시스,056090,차현일,K,1101111453648,2178113679,경기도 의정부시 산단로76번길 20 &nbsp,www.inno-sys.net,,031-860-6800,02-420-4955,27192,19970821,12
1808,000,정상,00513948,(주)녹십자엠에스,Green Cross Medical Science Corporation,녹십자엠에스,142280,사공영희,K,1345110076627,1358167475,경기도 용인시 기흥구 용구대로2469번길 15 2층,www.greencrossms.com,,031-260-9300,031-260-9416,21300,20031229,12
1809,000,정상,00356927,(주)에이디칩스,Advanced Digital Chips Inc.,에이디칩스,054630,김미선,K,1101111261405,1208160709,"경기도 안양시 동안구  학의로 282, A동 22층(관양동, 금강펜테리움IT타워)",www.adc.co.kr,,031-463-7500,031-463-7518,339,19960416,12
1810,000,정상,00445799,(주)서원인텍,"SEOWONINTECH.CO.,LTD",서원인텍,093920,김재윤,K,1351110045041,1238144144,경기도 군포시 공단로140번길 32-15 -,seowonintech.co.kr,,031-428-9500,031-428-9598,2642,19830815,12
1811,000,정상,00366845,(주)탑엔지니어링,Top Engineering Company Limited,탑엔지니어링,065130,권오준,K,1760110007937,5138107376,경상북도 구미시  고아읍 농공단지길 53-17,www.topengnet.com,,031-8039-1000,054-482-0346,29272,19931113,12
1812,000,정상,01676989,케이비제23호기업인수목적 주식회사,KB No.23 Special Purpose Acquisition Company,케이비제23호스팩,440200,최웅,K,1101118375720,2468102559,"서울특별시 양천구 신정중앙로 63, 205호(신정동)",,,02-2602-7433,,66199,20220725,12
1813,000,정상,01326279,(주)아이엘사이언스,"IL SCIENCE CO.,LTD.",아이엘사이언스,307180,송성근,K,1101116859099,8818801236,충청남도 천안시 동남구 수신면 장산동길 32 아이엘사이언스 천안공장,www.ilscience.co.kr,,031-757-5100,02-2004-9298,284,20180831,12
1814,000,정상,01497869,(주)티와이홀딩스,"TY Holdings Co., Ltd.",티와이홀딩스,363280,유종연,Y,1101117608502,7558101772,"서울특별시 영등포구 여의공원로 111, 10층(여의도동)",www.ty-holdings.co.kr,,02-2090-6611,02-2090-6605,64992,20200901,12
1815,000,정상,00109189,(주)대덕,"DAEDUCK Co.,LTD",대덕,008060,김영재,Y,1301110007608,1348106363,경기도 안산시 단원구 강촌로 230 (목내동),www.daeduckholdings.com,,031-8040-8073,031-481-8245,64992,19720811,12
1816,000,정상,01316227,효성티앤씨(주),Hyosung TNC Corporation,효성티앤씨,298020,김치형,Y,1101116770138,8808701070,서울특별시 마포구 마포대로 119,www.hyosungtnc.com,,02-707-7000,,2050,20180604,12
1817,000,정상,00222532,(주)엘지헬로비전,LG HelloVision Corp.,LG헬로비전,037560,송구영,Y,1101111144297,1178113423,"서울특별시 마포구 월드컵북로56길 19 6층(상암동, 드림타워)",www.lghellovision.net,,02-1855-1000,02-376-6191,60222,19950331,12
1818,000,정상,01478712,대덕전자(주),"DAEDUCK ELECTRONICS CO.,LTD",대덕전자,353200,신영환,Y,1314110460809,6748701704,경기도 안산시 단원구 강촌로 230,www.daeduck.com,,031-8040-8000,031-8040-8082,2622,20200501,12
1819,000,정상,00875237,주식회사 씨앤투스,"CNTUS Co., Ltd",씨앤투스,352700,하춘욱,K,2301110096064,6108166526,부산광역시 강서구 녹산산업중로192번길 24,cntus.com,,02-585-5915,051-831-2506,139,20030527,12
1820,000,정상,01656374,신영해피투모로우제8호기업인수목적 주식회사,Shinyoung HappyTomorrow No.8 Special Purpose Acquisition,신영스팩8호,430220,변 해 봉,K,1101118282032,3388102654,"서울특별시 영등포구 국제금융로8길 16, 5층(여의도동, 신영증권 빌딩)",-,,02-2004-9452,02-2004-9298,66199,20220427,12
1821,000,정상,00143314,(주)에이엔피,AUTOMOBILE & PCB,에이엔피,015260,전운관,Y,1243110006456,1308106245,인천광역시 남동구 남동대로 248 (주)에이엔피,anpcb.co.kr,,032-676-9700,032-675-1044,2622,19810121,12
1822,000,정상,00138701,아세아(주),"ASIA HOLDINGS CO.,LTD",아세아,002030,"이훈범, 오기호",Y,1101110030710,2208123120,서울특별시 강남구  논현로 430 아세아타워빌딩 14층,asiaholdings.co.kr,,02-527-6582,527-6699,715,19570427,12
1823,000,정상,00300405,(주)오리엔트정공,Orient Precision Industries Inc.,오리엔트정공,065500,"장재진, 박영동",K,1812110008083,6208101651,경상북도 구미시 수출대로 9-1 26-5(공단동),www.orientpi.co.kr,,031-730-6707,031-730-6793,303,19870625,12
1824,000,정상,00983271,엔에이치엔(주),NHN Corporation,엔에이치엔,181710,정우진,Y,1311110350139,1448115549,경기도 성남시 분당구  대왕판교로645번길 16 플레이뮤지엄,www.nhn.com,,1544-6859,031-8038-3000,5821,20130801,12
1825,000,정상,00364306,성우전자(주),"SUNGWOOELECTRONICSCO.,LTD.",성우전자,081580,"조일현,김영도(각자대표이사)",K,1243110020000,1228122467,"경기도 안산시 단원구 번영로 68 (성곡동, 시화공단 4마 606호)",www.swei.co.kr,,031-362-3100,0313623199,2642,19870826,12
1826,000,정상,01099667,(주)에스디생명공학,"SD BIOTECHNOLOGIES CO., LTD.",에스디생명공학,217480,박설웅,K,1101113971466,2118818506,서울특별시 강서구 마곡중앙8로1길 66 -,sdbiotech.co.kr,,02-583-1846,025871846,20423,20080919,12
1827,000,정상,00377018,(주)기가레인,"GIGALANE Co., Ltd.",기가레인,049080,"최인권, 김현제 (각자대표)",K,1101111867831,1078177264,경기도 화성시 동탄산단10길 61 -,www.gigalane.com,www.gigalane.com,031-233-7325,070-4963-0899,292,20000131,12
1828,000,정상,00104537,(주)국영지앤엠,KUK YOUNG G M,국영지앤엠,006050,최재원,K,1101110103707,2078141843,"서울시 서초구 서초중앙로 36 (서초동, 준영빌딩 7층)",www.kukyong.com,,02-2015-0370,02 -2015-0399,231,19690507,12
1829,000,정상,00244783,(주)한네트,"HANNET CO., LTD.",한네트,052600,김선종,K,1101111402851,1188116705,서울특별시 마포구  독막로 281,www.hannet.net,,02-2125-6000,02-2125-6006,61299,19970415,12
1830,000,정상,00112022,대원화성(주),"DAEWON CHEMICAL CO.,LTD",대원화성,024890,강동엽,Y,1101110165393,2048136263,서울특별시 강남구 봉은사로 327 궁도빌딩 13층,www.daewon21.co.kr,,031-372-3992,031-372-3995,22214,19740523,12
1831,000,정상,00148276,(주)제일기획,Cheil Worldwide Inc,제일기획,030000,김종현,Y,1101110139017,2028145960,서울특별시 용산구  이태원로 222 제일기획,www.cheil.co.kr,,02-3780-2114,02-3780-2462,71310,19730117,12
1832,000,정상,00298270,(주)안랩,"AHNLAB,INC.",안랩,053800,강석균,K,1101111138985,2148183536,경기도 성남시 분당구  판교역로 220,www.ahnlab.com,,031-722-8000,02-2186-6100,58221,19950318,12
1833,000,정상,01336762,주식회사 라이프시맨틱스,Life Semantics Corp.,라이프시맨틱스,347700,송승재,K,1101114969189,1208788602,서울특별시 강남구 언주로 533,lifesemantics.kr,,1661-2858,02-2038-2858,58222,20120926,12
1834,000,정상,01396931,주식회사 유엑스엔,"UXN Co., Ltd.",유엑스엔,337840,박세진,N,1311110312428,1448101346,"경기도 의왕시 오봉산단3로 25 경기도 의왕시 오봉산단3로 25, 1동 505호(삼동, 의왕테크노파크)",uxn.co.kr,,02-858-0931,02-855-0931,27112,20120517,12
1835,000,정상,00152783,(주)코메론,KOMELON CORPORATION,코메론,049430,강동헌,K,1801110047399,6038105797,부산광역시 사하구 장평로 73 (주)코메론,www.komelon.co.kr,,051 -290 -3100,051-290-3114,27219,19830125,12
1836,000,정상,00302926,현대로템(주),Hyundai-Rotem Co.,현대로템,064350,이용배,Y,1942110036336,6098137486,경상남도 창원시 의창구  창원대로 488,www.hyundai-rotem.co.kr,,055-273-1341,02-3464-7581,31201,19990701,12
1837,000,정상,00201450,에스케이렌터카(주),"SK RENT A CAR CO.,LTD",SK렌터카,068400,황일문,Y,1101110577233,1138132864,서울특별시 구로구  서부샛길 822,https://company.skcarrental.com,,1-599-9111,02-6474-5514,76110,19880603,12
1838,000,정상,00411808,(주)제이오,"JEIO. CO., LTD.",제이오,418550,강득주,K,1244110019788,1368112653,"인천광역시 연수구 센트럴로 263, 907호 (송도동, 아이비에스타워)",www.jeio.co.kr/,www.jeio.co.kr,032-210-5801,032-232-4032,721,19941128,12
1839,000,정상,00101336,경남에너지(주),"KYUNGNAM ENERGY CO.,LTD",경남에너지,008020,정회,E,1901110001509,6098111676,경상남도 창원시 성산구  연덕로 18 (웅남동),www.knenergy.co.kr,,055-260-4231,055-260-4249,35200,19720711,12
1840,000,정상,01442966,주식회사 마스턴프리미어제1호위탁관리부동산투자회사,"MASTERN PREMIER REIT 1 Co., Ltd.",마스턴프리미어리츠,357430,도병운,Y,1101117408720,1728801447,서울특별시 서초구 강남대로 465,masternpremier.com,,02-3452-2077,,681,20200228,03
1841,000,정상,00167280,(주)폴루스바이오팜,POLUS BioPharm Inc.,폴루스바이오팜,007630,남승헌 (단독 대표이사),E,1101110125967,1118102291,인천광역시 미추홀구 길파로71번길 70 (주안동),polusbiopharm.com,,02-554-3377,02-3446-9064,461,19720202,12
1842,000,정상,00625942,한솔아이원스(주),"Hansol IONES Co., Ltd.",한솔아이원스,114810,박인래,K,1348110109828,1248633892,경기도 안성시 고삼면 안성대로 2061 (가유리 777-1),www.iones.co.kr,,031-238-7785,031-239-2577,2927,20050701,12
1843,000,정상,00105299,금강공업(주),"KUMKANG KIND CO.,LTD",금강공업,014280,"전장열, 전재범 (각자 대표이사)",Y,1801110034320,6038115882,부산광역시 사하구  다산로 110,www.kumkangkind.com,,051-264-8881,051-264-2964,2413,19790808,12
1844,000,정상,00102751,고려산업(주),"KOREA INDUSTRIAL CO.,LTD",고려산업,002140,"전장열, 김영교(각자 대표이사)",Y,1801110001494,6048100024,부산광역시 사상구 새벽시장로 21(감전동),www.hafeed.co.kr,,051-600-5069,051-955-2656,10620,19570724,12
1845,000,정상,00110893,대신증권(주),"DAISHIN SECURITIES CO.,LTD",대신증권,003540,오익근,Y,1101110042955,1168109076,서울특별시 중구 삼일대로 343 저동1가 대신파이낸스센터,www.daishin.com,,02-769-2000,769-2955,66121,19620727,12
1846,000,정상,01408999,(주)웨이버스,"WAVUS Co.,Ltd",웨이버스,336060,김학성,K,1101117224647,5358101635,"서울특별시 구로구 디지털로26길 61 1001호(구로동, 에이스하이엔드타워2차)",,,02-3770-2000,,582,20190904,12
1847,000,정상,01689938,신영해피투모로우제9호기업인수목적 주식회사,Shinyoung HappyTomorrow No.9 Special Purpose Acquisition Company,신영스팩9호,445970,손길현,K,1101118431035,7978102585,"서울특별시 영등포구 국제금융로8길 16, 5층 (여의도동, 신영증권빌딩)",-,,02-2004-9452,02-2004-9298,66199,20220922,12
1848,000,정상,01316236,효성화학(주),Hyosung Chemical Corporation,효성화학,298000,이건종,Y,1101116770188,1758801164,서울특별시 서초구 반포대로 235,www.hyosungchemical.com,,02-2146-5500,,201,20180604,12
1849,000,정상,00623661,(주)원익머트리얼즈,"WONIK Materials Co.,Ltd.",원익머트리얼즈,104830,한정욱,K,1501110101662,3178102448,충청북도 청주시 청원구 오창읍 양청3길 30 -,wimco.co.kr,http://www.wimco.co.kr/kr/board/irresource,043-210-4600,043-210-4373,20121,20061204,12
1850,000,정상,00161408,케이비캐피탈(주),"KB CAPITAL CO,. LTD",케이비캐피탈,021960,황수남,E,1301110013499,1248125121,경기도 수원시 팔달구  효원로  295,www.kbcapital.co.kr,,02-1544-1200,031-220-8188,64911,19890912,12
1851,000,정상,00159102,DB손해보험(주),"DB INSURANCE CO.,LTD",DB손해보험,005830,"김정남, 정종표",Y,1101110095285,2018145593,서울특별시 강남구  테헤란로 432,www.idbins.com,,02-1588-0100,0505-181-0027,65121,19681101,12
1852,000,정상,01076550,(주)주노콜렉션,"JUNO COLLECTION CO.,LTD",주노콜렉션,221670,장명희,E,2850110160767,1288639980,"경기도 고양시 덕양구 지도로 44, 1,2,3,4,5,6층(토당동)",www.laorh.com,,031-970-2955,0319702925,15121,20090623,12
1853,000,정상,00149646,중소기업은행,INDUSTRIAL BANK OF KOREA,기업은행,024110,김성태,Y,1101350000903,2028100978,서울특별시 중구 을지로 79 중소기업은행본점,www.kiupbank.co.kr,,02-729-6114,02-729-7105,64121,19610725,12
1854,000,정상,01251489,라온피플 주식회사,LaonPeople Inc.,라온피플,300120,이석중,K,1311110246859,1298641679,경기도 성남시 분당구 판교로 723 분당테크노파크B동 402-1호,www.laonpeople.com/,,1899-3058,,582,20100118,12
1855,000,정상,00480048,(주)모다이노칩,"Moda-InnoChips Co., Ltd.",모다이노칩,080420,"박인길, 정태형",K,1355110106027,1348154564,경기도 안산시 단원구  동산로27번길 42-7 이노칩테크놀러지(주),www.innochips.co.kr,,031-315-7250,0313157249,474,20000424,12
1856,000,정상,00618401,크루셜텍(주),"Crucialtec Co., Ltd.",크루셜텍,114120,안건준,K,1648110019948,3128148041,"경기도 용인시 기흥구 기흥로 58-1 기흥ICT밸리 SK V1 A동 19층 1906호, 크루셜텍",crucialtec.com,,031-8060-3000,041-913-0009,262,20010420,12
1857,000,정상,00108913,(주)대교,"DAEKYO CO.,LTD",대교,019680,강호준,Y,1101110514029,1128141114,서울특별시 관악구 보라매로 3길 23 (보라매동 729-21) 대교타워,www.daekyo.co.kr,http://company.daekyo.com,02-829-1114,070-4275-0717,851,19861220,12
1858,000,정상,00171265,(주)파라다이스,Paradise Company Limited,파라다이스,034230,최성욱,K,1101110129274,2038143553,서울특별시 중구 퇴계로 299 파라다이스빌딩,www.paradise.co.kr,http://www.paradisegroup.co.kr/kor/invest/corporate.asp,02-2277-0190,02-2271-2129,91249,19720427,12
